cp,municipality_name,province_slug
06192,Villar del Rey,badajoz
06716,Villar de Rena,badajoz
06678,Villarta de los Montes,badajoz
06300,Zafra,badajoz
06129,Zahínos,badajoz
06430,Zalamea de la Serena,badajoz
06611,Zarza-Capilla,badajoz
06830,La Zarza,badajoz
06185,Valdelacalzada,badajoz
06184,Pueblonuevo del Guadiana,badajoz
06186,Guadiana del Caudillo,badajoz
07340,Alaró,palma
07730,Alaior,palma
07400,Alcúdia,palma
07210,Algaida,palma
07220,Algaida,palma
07629,Algaida,palma
07150,Andratx,palma
07157,Andratx,palma
07159,Andratx,palma
07160,Andratx,palma
07570,Artà,palma
07579,Artà,palma
07190,Banyalbufar,palma
07191,Banyalbufar,palma
07350,Binissalem,palma
07311,Búger,palma
07010,Bunyola,palma
07110,Bunyola,palma
07193,Bunyola,palma
07349,Bunyola,palma
07180,Calvià,palma
07181,Calvià,palma
07183,Calvià,palma
07184,Calvià,palma
07196,Calvià,palma
07310,Campanet,palma
07630,Campos,palma
07638,Campos,palma
07639,Campos,palma
07580,Capdepera,palma
07589,Capdepera,palma
07590,Capdepera,palma
07750,Ciutadella de Menorca,palma
07760,Ciutadella de Menorca,palma
07769,Ciutadella de Menorca,palma
07330,Consell,palma
07144,Costitx,palma
07179,Deià,palma
07315,Escorca,palma
07192,Estellencs,palma
07200,Felanitx,palma
07208,Felanitx,palma
07209,Felanitx,palma
07669,Felanitx,palma
07670,Felanitx,palma
07860,Formentera,palma
07870,Formentera,palma
07871,Formentera,palma
07872,Formentera,palma
07109,Fornalutx,palma
07800,Eivissa,palma
07300,Inca,palma
07518,Lloret de Vistalegre,palma
07360,Lloseta,palma
07430,Llubí,palma
07600,Llucmajor,palma
07609,Llucmajor,palma
07620,Llucmajor,palma
07700,Maó-Mahón,palma
07701,Maó-Mahón,palma
07702,Maó-Mahón,palma
07703,Maó-Mahón,palma
07712,Maó-Mahón,palma
07714,Maó-Mahón,palma
07500,Manacor,palma
07509,Manacor,palma
07680,Manacor,palma
07687,Manacor,palma
07688,Manacor,palma
07689,Manacor,palma
07312,Mancor de la Vall,palma
07519,Maria de la Salut,palma
07141,Marratxí,palma
07740,Es Mercadal,palma
07748,Es Mercadal,palma
07230,Montuïri,palma
07440,Muro,palma
07458,Muro,palma
07001,Palma,palma
07002,Palma,palma
07003,Palma,palma
07004,Palma,palma
07005,Palma,palma
07006,Palma,palma
07007,Palma,palma
07008,Palma,palma
07009,Palma,palma
07011,Palma,palma
07012,Palma,palma
07013,Palma,palma
07014,Palma,palma
07015,Palma,palma
07071,Palma,palma
07120,Palma,palma
07198,Palma,palma
07199,Palma,palma
07608,Palma,palma
07610,Palma,palma
07520,Petra,palma
07460,Pollença,palma
07469,Pollença,palma
07470,Pollença,palma
07260,Porreres,palma
07420,Sa Pobla,palma
07194,Puigpunyent,palma
07195,Puigpunyent,palma
07816,Sant Antoni de Portmany,palma
07820,Sant Antoni de Portmany,palma
07828,Sant Antoni de Portmany,palma
07140,Sencelles,palma
07143,Sencelles,palma
07511,Sencelles,palma
07817,Sant Josep de sa Talaia,palma
07818,Sant Josep de sa Talaia,palma
07829,Sant Josep de sa Talaia,palma
07830,Sant Josep de sa Talaia,palma
07839,Sant Josep de sa Talaia,palma
07240,Sant Joan,palma
07720,Sant Joan,palma
07810,Sant Joan de Labritja,palma
07811,Sant Joan de Labritja,palma
07812,Sant Joan de Labritja,palma
07815,Sant Joan de Labritja,palma
07530,Sant Llorenç des Cardassar,palma
07540,Sant Llorenç des Cardassar,palma
07560,Sant Llorenç des Cardassar,palma
07710,Sant Lluís,palma
07711,Sant Lluís,palma
07713,Sant Lluís,palma
07142,Santa Eugènia,palma
07814,Santa Eulària des Riu,palma
07819,Santa Eulària des Riu,palma
07840,Santa Eulària des Riu,palma
07849,Santa Eulària des Riu,palma
07850,Santa Eulària des Riu,palma
07450,Santa Margalida,palma
07459,Santa Margalida,palma
07320,Santa María del Camí,palma
07650,Santanyí,palma
07659,Santanyí,palma
07660,Santanyí,palma
07690,Santanyí,palma
07691,Santanyí,palma
07313,Selva,palma
07314,Selva,palma
07316,Selva,palma
07369,Selva,palma
07640,ses Salines,palma
07510,Sineu,palma
07100,Sóller,palma
07101,Sóller,palma
07108,Sóller,palma
07550,Son Servera,palma
07559,Son Servera,palma
07170,Valldemossa,palma
07250,Vilafranca de Bonany,palma
07259,Ariany,palma
07529,Ariany,palma
07749,Es Migjorn Gran,palma
08630,Abrera,barcelona
08256,Aguilar de Segarra,barcelona
08328,Alella,barcelona
08587,Alpens,barcelona
08480,L'Ametlla del Vallès,barcelona
08350,Arenys de Mar,barcelona
08358,Arenys de Munt,barcelona
08717,Argençola,barcelona
08310,Argentona,barcelona
08271,Artés,barcelona
08610,Avià,barcelona
08699,Avià,barcelona
08279,Avinyó,barcelona
08731,Avinyonet del Penedès,barcelona
08734,Avinyonet del Penedès,barcelona
08793,Avinyonet del Penedès,barcelona
08798,Avinyonet del Penedès,barcelona
08591,Aiguafreda,barcelona
08911,Badalona,barcelona
08912,Badalona,barcelona
08913,Badalona,barcelona
08914,Badalona,barcelona
08915,Badalona,barcelona
08916,Badalona,barcelona
08917,Badalona,barcelona
08918,Badalona,barcelona
08695,Bagà,barcelona
08550,Balenyà,barcelona
08660,Balsareny,barcelona
08001,Barcelona,barcelona
08002,Barcelona,barcelona
08003,Barcelona,barcelona
08004,Barcelona,barcelona
08005,Barcelona,barcelona
08006,Barcelona,barcelona
08007,Barcelona,barcelona
08008,Barcelona,barcelona
08009,Barcelona,barcelona
08010,Barcelona,barcelona
08011,Barcelona,barcelona
08012,Barcelona,barcelona
08013,Barcelona,barcelona
08014,Barcelona,barcelona
08015,Barcelona,barcelona
08016,Barcelona,barcelona
08017,Barcelona,barcelona
08018,Barcelona,barcelona
08019,Barcelona,barcelona
08020,Barcelona,barcelona
08021,Barcelona,barcelona
08022,Barcelona,barcelona
08023,Barcelona,barcelona
08024,Barcelona,barcelona
08025,Barcelona,barcelona
08026,Barcelona,barcelona
08027,Barcelona,barcelona
08028,Barcelona,barcelona
08029,Barcelona,barcelona
08030,Barcelona,barcelona
08031,Barcelona,barcelona
08032,Barcelona,barcelona
08033,Barcelona,barcelona
08034,Barcelona,barcelona
08035,Barcelona,barcelona
08036,Barcelona,barcelona
08037,Barcelona,barcelona
08038,Barcelona,barcelona
08039,Barcelona,barcelona
08040,Barcelona,barcelona
08041,Barcelona,barcelona
08042,Barcelona,barcelona
08859,Begues,barcelona
43421,Bellprat,barcelona
08600,Berga,barcelona
08415,Bigues i Riells,barcelona
08416,Bigues i Riells,barcelona
08619,Borredà,barcelona
08294,El Bruc,barcelona
08559,El Brull,barcelona
08794,Les Cabanyes,barcelona
08718,Cabrera d'Anoia,barcelona
08349,Cabrera de Mar,barcelona
08348,Cabrils,barcelona
08384,Cabrils,barcelona
08280,Calaf,barcelona
08393,Caldes d'Estrac,barcelona
08140,Caldes de Montbui,barcelona
08275,Calders,barcelona
08370,Calella,barcelona
08281,Calonge de Segarra,barcelona
08506,Calldetenes,barcelona
08262,Callús,barcelona
08470,Campins,barcelona
08472,Campins,barcelona
08360,Canet de Mar,barcelona
08420,Canovelles,barcelona
08440,Cànoves i Samalús,barcelona
08445,Cànoves i Samalús,barcelona
08530,Cànoves i Samalús,barcelona
08811,Canyelles,barcelona
08786,Capellades,barcelona
08261,Cardona,barcelona
08787,Carme,barcelona
08693,Casserres,barcelona
08211,Castellar del Vallès,barcelona
08696,Castellar de n'Hug,barcelona
08296,Castellbell i el Vilar,barcelona
08755,Castellbisbal,barcelona
08183,Castellcir,barcelona
08860,Castelldefels,barcelona
08604,Castell de l'Areny,barcelona
08729,Castellet i la Gornal,barcelona
08732,Castellet i la Gornal,barcelona
08255,Castellfollit del Boix,barcelona
08297,Castellgalí,barcelona
08251,Castellnou de Bages,barcelona
08719,Castellolí,barcelona
08769,Castellví de Rosanes,barcelona
08540,Centelles,barcelona
08758,Cervelló,barcelona
08293,Collbató,barcelona
08178,Collsuspina,barcelona
08289,Copons,barcelona
08757,Corbera de Llobregat,barcelona
08940,Cornellà de Llobregat,barcelona
08880,Cubelles,barcelona
08318,Dosrius,barcelona
08319,Dosrius,barcelona
08292,Esparreguera,barcelona
08950,Esplugues de Llobregat,barcelona
08614,L'Espunyola,barcelona
08148,L'Estany,barcelona
08184,L'Estany,barcelona
08479,Fogars de Montclús,barcelona
08495,Fogars de la Selva,barcelona
08519,Folgueroles,barcelona
08259,Fonollosa,barcelona
08736,Font-rubí,barcelona
08739,Font-rubí,barcelona
08520,Les Franqueses del Vallès,barcelona
08521,Les Franqueses del Vallès,barcelona
08146,Gallifa,barcelona
08850,Gavà,barcelona
08672,Gaià,barcelona
08790,Gelida,barcelona
08680,Gironella,barcelona
08792,La Granada,barcelona
08401,Granollers,barcelona
08402,Granollers,barcelona
08403,Granollers,barcelona
08474,Gualba,barcelona
08253,Sant Salvador de Guardiola,barcelona
08694,Guardiola de Berguedà,barcelona
08503,Gurb,barcelona
08901,L'Hospitalet de Llobregat,barcelona
08902,L'Hospitalet de Llobregat,barcelona
08903,L'Hospitalet de Llobregat,barcelona
08904,L'Hospitalet de Llobregat,barcelona
08905,L'Hospitalet de Llobregat,barcelona
08906,L'Hospitalet de Llobregat,barcelona
08907,L'Hospitalet de Llobregat,barcelona
08908,L'Hospitalet de Llobregat,barcelona
08700,Igualada,barcelona
08779,La Llacuna,barcelona
08120,La Llagosta,barcelona
08450,Llinars del Vallès,barcelona
08186,Lliçà d'Amunt,barcelona
08185,Lliçà de Vall,barcelona
08514,Lluçà,barcelona
08380,Malgrat de Mar,barcelona
08560,Manlleu,barcelona
08240,Manresa,barcelona
08241,Manresa,barcelona
08242,Manresa,barcelona
08243,Manresa,barcelona
08760,Martorell,barcelona
08107,Martorelles,barcelona
08510,Les Masies de Roda,barcelona
08508,Les Masies de Voltregà,barcelona
08509,Les Masies de Voltregà,barcelona
08320,El Masnou,barcelona
08782,Masquefa,barcelona
08783,Masquefa,barcelona
08230,Matadepera,barcelona
08301,Mataró,barcelona
08302,Mataró,barcelona
08303,Mataró,barcelona
08304,Mataró,barcelona
08773,Mediona,barcelona
08750,Molins de Rei,barcelona
08100,Mollet del Vallès,barcelona
08104,Mollet del Vallès,barcelona
08110,Montcada i Reixac,barcelona
08390,Montgat,barcelona
08691,Monistrol de Montserrat,barcelona
08505,Muntanyola,barcelona
08529,Muntanyola,barcelona
08605,Montclar,barcelona
08589,Montesquiu,barcelona
08612,Montmajor,barcelona
08590,Figaró-Montmany,barcelona
08160,Montmeló,barcelona
08170,Montornès del Vallès,barcelona
08469,Montseny,barcelona
08180,Moià,barcelona
08278,Mura,barcelona
08270,Navarcles,barcelona
08269,Navàs,barcelona
08670,Navàs,barcelona
08698,La Nou de Berguedà,barcelona
08711,Òdena,barcelona
08611,Olvan,barcelona
08799,Olèrdola,barcelona
08795,Olesa de Bonesvalls,barcelona
08640,Olesa de Montserrat,barcelona
08818,Olivella,barcelona
08516,Olost,barcelona
08573,Orís,barcelona
08518,Oristà,barcelona
08317,Òrrius,barcelona
08796,Pacs del Penedès,barcelona
08389,Palafolls,barcelona
08753,Pallejà,barcelona
08780,Pallejà,barcelona
08754,El Papiol,barcelona
08150,Parets del Vallès,barcelona
08784,Piera,barcelona
08781,Els Hostalets de Pierola,barcelona
08397,Pineda de Mar,barcelona
08733,El Pla del Penedès,barcelona
08213,Polinyà,barcelona
08738,Pontons,barcelona
08820,El Prat de Llobregat,barcelona
08513,Prats de Lluçanès,barcelona
08330,Premià de Mar,barcelona
08797,Puigdàlber,barcelona
08692,Puig-reig,barcelona
08282,Pujalt,barcelona
08299,Rellinars,barcelona
08291,Ripollet,barcelona
08430,La Roca del Vallès,barcelona
08254,El Pont de Vilomara i Rocafort,barcelona
08161,Rubí,barcelona
08191,Rubí,barcelona
08201,Sabadell,barcelona
08202,Sabadell,barcelona
08203,Sabadell,barcelona
08204,Sabadell,barcelona
08205,Sabadell,barcelona
08206,Sabadell,barcelona
08207,Sabadell,barcelona
08208,Sabadell,barcelona
08697,Saldes,barcelona
08650,Sallent,barcelona
08359,Sant Iscle de Vallalta,barcelona
08930,Sant Adrià de Besòs,barcelona
08740,Sant Andreu de la Barca,barcelona
08392,Sant Andreu de Llavaneres,barcelona
08459,Sant Antoni de Vilamajor,barcelona
08220,Sant Boi de Llobregat,barcelona
08830,Sant Boi de Llobregat,barcelona
08476,Sant Celoni,barcelona
08770,Sant Celoni,barcelona
08396,Sant Cebrià de Vallalta,barcelona
08849,Sant Climent de Llobregat,barcelona
08172,Sant Cugat del Vallès,barcelona
08173,Sant Cugat del Vallès,barcelona
08174,Sant Cugat del Vallès,barcelona
08175,Sant Cugat del Vallès,barcelona
08190,Sant Cugat del Vallès,barcelona
08195,Sant Cugat del Vallès,barcelona
08196,Sant Cugat del Vallès,barcelona
08197,Sant Cugat del Vallès,barcelona
08198,Sant Cugat del Vallès,barcelona
08460,Sant Esteve de Palautordera,barcelona
08461,Sant Esteve de Palautordera,barcelona
08635,Sant Esteve Sesrovires,barcelona
08105,Sant Fost de Campsentelles,barcelona
08182,Sant Feliu de Codines,barcelona
08980,Sant Feliu de Llobregat,barcelona
08274,Sant Feliu Sasserra,barcelona
08272,Sant Fruitós de Bages,barcelona
08339,Vilassar de Dalt,barcelona
08512,Sant Hipòlit de Voltregà,barcelona
08970,Sant Joan Despí,barcelona
08250,Sant Joan de Vilatorrada,barcelona
08340,Vilassar de Mar,barcelona
08504,Sant Julià de Vilatorta,barcelona
08960,Sant Just Desvern,barcelona
08791,Sant Llorenç d'Hortons,barcelona
08212,Sant Llorenç Savall,barcelona
08458,Sant Llorenç Savall,barcelona
08592,Sant Martí de Centelles,barcelona
08515,Sant Martí d'Albars,barcelona
08712,Sant Martí de Tous,barcelona
08263,Sant Mateu de Bages,barcelona
08338,Premià de Dalt,barcelona
08810,Sant Pere de Ribes,barcelona
08812,Sant Pere de Ribes,barcelona
08776,Sant Pere de Riudebitlles,barcelona
08572,Sant Pere de Torelló,barcelona
08395,Sant Pol de Mar,barcelona
08777,Sant Quintí de Mediona,barcelona
08580,Sant Quirze de Besora,barcelona
08192,Sant Quirze del Vallès,barcelona
08194,Sant Quirze del Vallès,barcelona
08228,Sant Quirze del Vallès,barcelona
08189,Sant Quirze Safaja,barcelona
08298,Marganell,barcelona
08690,Santa Coloma de Cervelló,barcelona
08921,Santa Coloma de Gramenet,barcelona
08922,Santa Coloma de Gramenet,barcelona
08923,Santa Coloma de Gramenet,barcelona
08924,Santa Coloma de Gramenet,barcelona
08507,Santa Eugènia de Berga,barcelona
08187,Santa Eulàlia de Ronçana,barcelona
08710,Santa Margarida de Montbui,barcelona
08730,Santa Margarida i els Monjos,barcelona
08210,Barberà del Vallès,barcelona
08584,Santa Maria de Besora,barcelona
08511,L'Esquirol,barcelona
08569,L'Esquirol,barcelona
08517,Santa Maria de Merlès,barcelona
08106,Santa Maria de Martorelles,barcelona
08273,Santa Maria d'Oló,barcelona
08130,Santa Perpètua de Mogoda,barcelona
08398,Santa Susanna,barcelona
08295,Sant Vicenç de Castellet,barcelona
08620,Sant Vicenç dels Horts,barcelona
08394,Sant Vicenç de Montalt,barcelona
08571,Sant Vicenç de Torelló,barcelona
08193,Cerdanyola del Vallès,barcelona
08290,Cerdanyola del Vallès,barcelona
08181,Sentmenat,barcelona
08553,Seva,barcelona
08554,Seva,barcelona
08870,Sitges,barcelona
08871,Sitges,barcelona
08588,Sora,barcelona
08260,Súria,barcelona
08593,Tagamanent,barcelona
08552,Taradell,barcelona
08221,Terrassa,barcelona
08222,Terrassa,barcelona
08223,Terrassa,barcelona
08224,Terrassa,barcelona
08225,Terrassa,barcelona
08226,Terrassa,barcelona
08227,Terrassa,barcelona
08801,Terrassa,barcelona
08329,Teià,barcelona
08391,Tiana,barcelona
08551,Tona,barcelona
08490,Tordera,barcelona
08570,Torelló,barcelona
08789,La Torre de Claramunt,barcelona
08775,Torrelavit,barcelona
08737,Torrelles de Foix,barcelona
08629,Torrelles de Llobregat,barcelona
08231,Ullastrell,barcelona
08233,Vacarisses,barcelona
08785,Vallbona d'Anoia,barcelona
08471,Vallgorguina,barcelona
08759,Vallirana,barcelona
08188,Vallromanes,barcelona
08500,Vic,barcelona
08613,Vilada,barcelona
08232,Viladecavalls,barcelona
08840,Viladecans,barcelona
08788,Vilanova del Camí,barcelona
08735,Vilobí del Penedès,barcelona
08720,Vilafranca del Penedès,barcelona
08455,Vilalba Sasserra,barcelona
08800,Vilanova i la Geltrú,barcelona
08673,Viver i Serrateix,barcelona
08410,Vilanova del Vallès,barcelona
08214,Badia del Vallès,barcelona
08756,La Palma de Cervelló,barcelona
09141,Abajas,burgos
09592,Abajas,burgos
09462,Adrada de Haza,burgos
09593,Aguas Cándidas,burgos
09249,Aguilar de Bureba,burgos
09239,Albillos,burgos
09258,Alcocero de Mola,burgos
09233,Alfoz de Bricia,burgos
09571,Alfoz de Bricia,burgos
09572,Alfoz de Bricia,burgos
39232,Alfoz de Bricia,burgos
09570,Alfoz de Santa Gadea,burgos
09219,Altable,burgos
09146,Los Altos,burgos
09551,Los Altos,burgos
09559,Los Altos,burgos
09312,Anguix,burgos
09370,Aranda de Duero,burgos
09400,Aranda de Duero,burgos
09450,Aranda de Duero,burgos
09410,Arandilla,burgos
09451,Arauzo de Miel,burgos
09631,Arauzo de Miel,burgos
09195,Arcos,burgos
09107,Arenillas de Riopisuerga,burgos
09199,Arlanzón,burgos
09292,Arraya de Oca,burgos
09194,Los Ausines,burgos
09351,Los Ausines,burgos
09642,Los Ausines,burgos
09345,Avellanosa de Muñó,burgos
09350,Bahabón de Esgueva,burgos
09119,Los Balbases,burgos
09248,Bañuelos de Bureba,burgos
09615,Barbadillo de Herreros,burgos
09613,Barbadillo del Mercado,burgos
09614,Barbadillo del Pez,burgos
09226,Barrio de Muñó,burgos
09246,Los Barrios de Bureba,burgos
09125,Basconcillos del Tozo,burgos
09126,Basconcillos del Tozo,burgos
09127,Basconcillos del Tozo,burgos
09259,Bascuñana,burgos
09250,Belorado,burgos
09267,Belorado,burgos
09272,Belorado,burgos
09511,Berberana,burgos
09316,Berlangas de Roa,burgos
09245,Berzosa de Bureba,burgos
09214,Bozoó,burgos
09490,Brazacorta,burgos
09240,Briviesca,burgos
09293,Bugedo,burgos
09230,Buniel,burgos
09001,Burgos,burgos
09002,Burgos,burgos
09003,Burgos,burgos
09004,Burgos,burgos
09005,Burgos,burgos
09006,Burgos,burgos
09007,Burgos,burgos
09192,Burgos,burgos
09193,Burgos,burgos
09244,Busto de Bureba,burgos
09612,Cabezón de la Sierra,burgos
09493,Campillo de Aranda,burgos
09650,Campolara,burgos
09692,Canicosa de la Sierra,burgos
09611,Carazo,burgos
09280,Cascajares de Bureba,burgos
09640,Cascajares de la Sierra,burgos
09227,Castellanos de Castro,burgos
09691,Castrillo de la Reina,burgos
09391,Castrillo de la Vega,burgos
09198,Castrillo del Val,burgos
09108,Castrillo de Riopisuerga,burgos
09109,Castrojeriz,burgos
09110,Castrojeriz,burgos
09348,Cebrecos,burgos
09270,Cerezo de Río Tirón,burgos
09228,Ciadoncha,burgos
09213,Cillaperlata,burgos
09349,Cilleruelo de Abajo,burgos
09610,Ciruelos de Cervera,burgos
09320,Cogollos,burgos
09215,Condado de Treviño,burgos
09216,Condado de Treviño,burgos
09217,Condado de Treviño,burgos
09218,Condado de Treviño,burgos
09294,Condado de Treviño,burgos
09346,Covarrubias,burgos
09347,Covarrubias,burgos
09352,Cubillo del Campo,burgos
09251,Cubo de Bureba,burgos
09315,La Cueva de Roa,burgos
09641,Cuevas de San Clemente,burgos
09560,Espinosa de los Monteros,burgos
09566,Espinosa de los Monteros,burgos
09567,Espinosa de los Monteros,burgos
09569,Espinosa de los Monteros,burgos
09491,Fresnillo de las Dueñas,burgos
09290,Fresno de Rodilla,burgos
09211,Frías,burgos
09471,Fuentelcésped,burgos
09318,Fuentelisendo,burgos
09461,Fuentenebro,burgos
09247,Galbarros,burgos
09128,Grijalba,burgos
09443,Gumiel de Mercado,burgos
09436,Haza,burgos
09463,Haza,burgos
09619,Hontoria del Pinar,burgos
09660,Hontoria del Pinar,burgos
09133,Las Hormazas,burgos
09150,Las Hormazas,burgos
09311,La Horra,burgos
09430,Huerta de Rey,burgos
09454,Huerta de Rey,burgos
09124,Humada,burgos
09191,Hurones,burgos
09678,Iglesiarrubia,burgos
09653,Isar,burgos
09654,Isar,burgos
09510,Junta de Traslaloma,burgos
09514,Junta de Traslaloma,burgos
09651,Jurisdicción de Lara,burgos
09340,Lerma,burgos
09341,Lerma,burgos
09330,Madrigalejo del Monte,burgos
09390,Madrigalejo del Monte,burgos
09317,Mambrilla de Castrejón,burgos
09500,Medina de Pomar,burgos
09512,Medina de Pomar,burgos
09513,Medina de Pomar,burgos
09515,Medina de Pomar,burgos
09100,Melgar de Fernamental,burgos
09121,Melgar de Fernamental,burgos
09212,Merindad de Cuesta-Urria,burgos
09549,Merindad de Cuesta-Urria,burgos
09594,Merindad de Cuesta-Urria,burgos
09557,Merindad de Sotoscueva,burgos
09568,Merindad de Sotoscueva,burgos
09573,Merindad de Valdeporres,burgos
09574,Merindad de Valdeporres,burgos
09460,Milagros,burgos
09200,Miranda de Ebro,burgos
26212,Miranda de Ebro,burgos
09252,Miraveche,burgos
09620,Modúbar de la Emparedada,burgos
09679,Neila,burgos
09530,Oña,burgos
09554,Oña,burgos
